id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
56156,Matatabi Movie Labo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1605/137499.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1605/137499l.webp'}",A web series created by Karameru that compiles several of his shorts plus new animation sketches.,,17840.0,23596,136,19,2020-08-01,,ona,currently_airing,"['Anthropomorphic', 'Comedy', 'Gag Humor']"
59831,Matsuo no Anime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1940/145484.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1940/145484l.webp'}",,,17845.0,25575,99,11,2019-09-29,,ona,currently_airing,"['Anthropomorphic', 'Comedy']"
60677,Minimini Minini,"{'medium': 'https://cdn.myanimelist.net/images/anime/1753/148560.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1753/148560l.jpg'}","The anime centers on the LINE FRIENDS ""minini"" non-verbal palm-sized characters surviving in the human world.

(Source: ANN)",,18069.0,19799,320,40,2025-01-04,,tv,currently_airing,"['Anthropomorphic', 'Comedy']"
60480,Minute! Kaijuu 8-gou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1987/147122.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1987/147122l.webp'}",,,18082.0,15868,692,90,2024-12-06,,ona,currently_airing,"['Adult Cast', 'Comedy', 'Military', 'Sci-Fi', 'Shounen']"
29427,Mori no Ratio,"{'medium': 'https://cdn.myanimelist.net/images/anime/1339/150006.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1339/150006l.jpg'}",Stop-motion anime about a girl named Ratio who lives in a forest with her icy monsters and creatures. Every day she goes out explores new things.,,18195.0,15981,675,82,2010-03-26,,tv_special,currently_airing,"['Adventure', 'Fantasy', 'Kids']"
54129,Mouse Doubutsuen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1727/132532.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1727/132532l.jpg'}",An original anime for the talent management agency Mausu Promotion.,,18219.0,24104,124,12,2016-08-29,,movie,currently_airing,['Comedy']
54667,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1384/133998.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1384/133998l.jpg'}",,,18247.0,20168,298,13,2020-06-14,,tv,currently_airing,"['Fantasy', 'Kids']"
58908,Muzik Tiger In the Forest,"{'medium': 'https://cdn.myanimelist.net/images/anime/1924/149987.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1924/149987l.jpg'}","In the Muzik Forest, by a beautiful lake, live three tigers—Toffee, Tiffy, and Teffi— along with a mouse named Willy
and a moon rabbit called Polmi. 

They lead a carefree life, not working, but every day is filled with fun and fascinating moments

(Source: Official site)",,18277.0,18957,376,39,2025-04-02,,tv,currently_airing,"['Anthropomorphic', 'Slice of Life']"
60985,Na Nian Na Tu Naxie Shi Er 7th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1181/149984.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1181/149984l.jpg'}",,,18292.0,23585,137,5,2025-02-11,,ona,currently_airing,"['Anthropomorphic', 'Comedy', 'Military']"
56993,Nandemo Bakukai! Koyori-chan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1077/139304.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1077/139304l.jpg'}",A series of shorts starring Hakui Koyori that ends with a bang!,,18344.0,20155,299,50,2023-08-17,,ona,currently_airing,['Comedy']
41546,Ninja Box 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1021/108530.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1021/108530l.webp'}","A new mini season of Ninja Box. They expand upon the random everyday encounters of the kids. According to the official YouTube channels, this is the ""season 3"" of the franchise and the episodes will have irregular release schedule.",,18453.0,21035,250,23,2020-03-26,,ona,currently_airing,"['Action', 'Comedy', 'Fantasy', 'Kids']"
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/78607.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/78607l.webp'}","A series of educational collaboration specials between Nintama Rantarou and the documentary show Cosmic Front Next where Rantarou, Kirimaru and Shinbei learn about space.",,18465.0,17509,489,67,2016-02-11,,tv_special,currently_airing,"['Adventure', 'Comedy', 'Kids', 'Space']"
60947,Nmeneko,"{'medium': 'https://cdn.myanimelist.net/images/anime/1989/149978.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1989/149978l.jpg'}","Follows the funny and amusing daily lives of two cats who want to live life doing only fun things.

(Source: ANN)",,18481.0,18020,446,33,2025-04-04,,tv,currently_airing,"['Anthropomorphic', 'Comedy']"
60080,Nui Story 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1060/149983.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1060/149983l.jpg'}",Second season of Nui Story.,,18526.0,23491,140,12,2024-10-19,,ona,currently_airing,['Comedy']
59409,Ohayou! Unko-sensei,"{'medium': 'https://cdn.myanimelist.net/images/anime/1244/144510.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1244/144510l.jpg'}",,,18565.0,19947,311,26,2024-07-26,,tv,currently_airing,['Comedy']
61206,Oide yo Mahou Shoujo Mura (Fuhou Senkyo),"{'medium': 'https://cdn.myanimelist.net/images/anime/1027/148475.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1027/148475l.jpg'}","The absurd gag manga follows a 43-year-old company employee named Tomakomai who becomes a magical girl, and with her friends she starts a new life at the ""Magical Girl Village,"" a village full of madness and despair.

(Source: ANN)",,18568.0,13428,1332,58,2025-04-04,,tv,currently_airing,"['Comedy', 'Gag Humor', 'Mahou Shoujo']"
35698,Oidon to,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/86114.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/86114l.jpg'}",A young boy tries to become as strong of a sumo wrestler as his father. ,,18569.0,18525,409,40,2015-12-02,,tv_special,currently_airing,"['Kids', 'Sports']"
60363,Onaka ga Guuguu Island,"{'medium': 'https://cdn.myanimelist.net/images/anime/1746/146631.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1746/146631l.jpg'}","This is Guuguu Island, a magical island where the Yakiniku King menu items live. Meat, vegetables, mulberries, sweets... there's all kinds of delicious food! Calvin the apprentice galbi has a dream to become ""Yakiniku King's most popular menu item""! To achieve that, he is happily flying around the universe with his adorable friends. Will Calvin and his friends be able to become Yakiniku King's most popular menu items? Aim for a delicious serving! Aim for a delicious Yakiniku King!

(Source: YouTube, translated)",,18613.0,26047,92,5,2024-09-25,,ona,currently_airing,"['Anthropomorphic', 'Fantasy', 'Gourmet']"
41458,Origami Ninja Koyankinte,"{'medium': 'https://cdn.myanimelist.net/images/anime/1860/106477.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1860/106477l.jpg'}","Koyan, the Origami Ninja, came to Earth from his planet Origamio to find the magical stone ""Hapiton"" that has the ability to make people happy. On the way, he was joined by childhood friend Namin anda new friend Lublin. One day, a villain called Evilrun appeared. Evilrun has a black hole in her stomach and tries to inhale anything. Every time an event happens, Evilrun gets in the way of Koyan and friends. But what Evilrun's aim is remains a mystery...",,18647.0,18807,389,26,2020-04-07,,tv,currently_airing,"['Comedy', 'Kids']"
58631,Oshiri Tantei 9th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1128/149981.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1128/149981l.jpg'}",Ninth season of Oshiri Tantei.,,18665.0,20601,275,8,2025-04-05,,tv,currently_airing,"['Comedy', 'Detective', 'Fantasy', 'Kids', 'Mystery']"
59790,Osomatsu-san Shinsaku Short Anime,"{'medium': 'https://cdn.myanimelist.net/images/anime/1769/145400.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1769/145400l.jpg'}",,,18678.0,21267,238,26,2024-09-11,,ona,currently_airing,"['Comedy', 'Gag Humor', 'Parody']"
54919,Otaku-chans,"{'medium': 'https://cdn.myanimelist.net/images/anime/1744/135454.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1744/135454l.webp'}","A short anime made exclusively for the social media platform. Titled Otakuchanzu, the simple story follows two idol-obsessed cats: Riri and Popo.

(Source: ANN)",,18680.0,21785,210,23,2023-03-16,,ona,currently_airing,"['Anthropomorphic', 'Comedy', 'Idols (Female)']"
38099,Pakkororin,"{'medium': 'https://cdn.myanimelist.net/images/anime/1134/93318.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1134/93318l.jpg'}","A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",,18719.0,18266,428,42,2011-03-28,,tv,currently_airing,['Kids']
58680,Panda Narikiri Taisou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1847/142630.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1847/142630l.jpg'}",,,18725.0,24399,118,10,2024-03-02,,ona,currently_airing,"['Anthropomorphic', 'Kids', 'Music']"
35962,Papan Ga Panda!,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/86918.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/86918l.webp'}","A series of shorts broadcasted on Kids Station. The star a Panda (with other animals present) as they do quick skits usually revolving around singing, dancing, and exercise.",,18758.0,19909,313,36,2012,,tv,currently_airing,"['Kids', 'Music']"
61331,Petit Forma: Denhan Kyoku Nisshi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1681/148877.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1681/148877l.webp'}","The anime is a spin-off that follows the everyday lives of SD versions of Echika and friends.

(Source: ANN)",,18794.0,20699,269,40,2025-03-28,,ona,currently_airing,"['Detective', 'Mystery', 'Sci-Fi']"
61272,PetitCure: Precure Fairies,"{'medium': 'https://cdn.myanimelist.net/images/anime/1463/148638.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1463/148638l.jpg'}",Short anime spinoff about the mascots of the franchise.,,18796.0,15288,804,78,2025-04-03,,ona,currently_airing,"['Mahou Shoujo', 'Pets', 'Slice of Life']"
59732,Pochars,"{'medium': 'https://cdn.myanimelist.net/images/anime/1155/145243.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1155/145243l.jpg'}",,,18858.0,18635,402,31,2024-10-09,,tv,currently_airing,['Comedy']
59616,PokeMinutes,"{'medium': 'https://cdn.myanimelist.net/images/anime/1209/144942.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1209/144942l.webp'}",A series of videos showcasing snapshots of time spent with different Pokemon.,,18862.0,18959,376,58,2024-07-19,,ona,currently_airing,"['Fantasy', 'Kids', 'Slice of Life']"
52553,Pokemon Peaceful Place,"{'medium': 'https://cdn.myanimelist.net/images/anime/1139/126168.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1139/126168l.jpg'}","Pokepeace is a small town somewhere in the world. There was a share house where Pokemon and humans gathered. Living here is a leisurely and free life. Nap together or have a party on a special day. ""Peace"" life of Pokemon. Why don't you take a look?

(Source: Official YouTube Channel)",,18863.0,17030,537,81,2022-07-29,,ona,currently_airing,"['Iyashikei', 'Kids', 'Slice of Life']"
34845,Ponkotsu Quest Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/84087.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/84087l.jpg'}","Ponkotsu Quest web specials are not a part of the original series' episode count. They contain original footage and dialogue. Most of the DVD announcement specials are excluded from this entry due to no new footage.
",,18874.0,17951,452,59,2014-03-13,,ona,currently_airing,"['Comedy', 'Fantasy', 'Parody']"
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/76401.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/76401l.webp'}",,,18876.0,15879,691,108,2013-08-22,,ona,currently_airing,"['Comedy', 'Fantasy', 'Parody']"
34847,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/84089.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/84089l.webp'}",BD specials of Ponkotsu Quest: Maou to Haken no Mamono-tachi. ,,18877.0,18195,433,52,2015-12-23,,special,currently_airing,"['Comedy', 'Fantasy', 'Parody', 'Strategy Game']"
58261,Puppu to Pappa,"{'medium': 'https://cdn.myanimelist.net/images/anime/1056/141683.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1056/141683l.jpg'}","Puppu and Pappa live in a big strange tree and love to have fun.

(Source: NHK, translated)",,18948.0,26532,85,6,2021-03-24,,tv_special,currently_airing,"['Anthropomorphic', 'Kids', 'Slice of Life']"
60689,Rainbow Bubblegem 2: Secret,"{'medium': 'https://cdn.myanimelist.net/images/anime/1137/149979.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1137/149979l.jpg'}",,,19096.0,22366,181,9,2025-04-09,,tv,currently_airing,"['Fantasy', 'Kids']"
52066,Recola,"{'medium': 'https://cdn.myanimelist.net/images/anime/1564/124424.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1564/124424l.webp'}",A stop-motion series about Recola who creatively recycles materials to solve everyday problems.,,19115.0,21060,249,33,2020-09-28,,tv_special,currently_airing,"['Kids', 'Slice of Life']"
52076,Akikan no Tuna,"{'medium': 'https://cdn.myanimelist.net/images/anime/1012/124452.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1012/124452l.webp'}",The adventures of a tuna can.,,19359.0,19670,328,28,2022-01-17,,tv_special,currently_airing,"['Comedy', 'Kids']"
61214,AOTU Shijie Reborn,"{'medium': 'https://cdn.myanimelist.net/images/anime/1919/148484.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1919/148484l.webp'}","The Creator of Aotu World is a reckless God who created a universe full of inequality, but also gave the people a chance to change their destiny- Just participate in the ""Aotu Tournament"" and utilize the ""Special Abilities"" granted by the system. Pass rounds of cruel tests and strive for the ultimate victory! Now, the tournament, which has been suspended for 100 years, has been reopened.

Our protagonist, King, decides to enter the tournament in order to change the fate of his planet, Dengru, and find his sister...",,19448.0,23050,154,15,2025-03-14,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen', 'Space', 'Survival', 'Suspense']"
60506,Araiguma Calcal-dan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1016/149942.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1016/149942l.jpg'}",,,19460.0,13777,1215,85,2025-04-04,,tv,currently_airing,"['Anthropomorphic', 'Comedy']"
52610,Asi Yu Xiao Liangdang,"{'medium': 'https://cdn.myanimelist.net/images/anime/1386/126571.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1386/126571l.webp'}",,,19489.0,20731,267,35,2020-07-22,,ona,currently_airing,"['Comedy', 'Fantasy', 'Romance']"
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/85783.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/85783l.jpg'}",Unique episodes of Aware! Meisaku-kun where the characters break the 4th wall to promote the DVD releases of their own show. They have new animation and new dialogue to accompany the highlights of the DVD's release such as bloopers and sticker sheets. ,,19527.0,18991,373,60,2017-05-05,,ona,currently_airing,"['Comedy', 'Parody']"
59962,Bebefinn,"{'medium': 'https://cdn.myanimelist.net/images/anime/1590/145779.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1590/145779l.jpg'}","Meet Bebefinn who loves Baby Shark and sing nursery rhymes with catchy tunes together.

(Source: YouTube)",,19725.0,27830,73,7,2022-05-16,,ona,currently_airing,"['Kids', 'Music', 'Slice of Life']"
